CASC;LC-3| Xichang Satellite Launch Center| China;Sat Apr 07| 1990 13:30 UTC;Long March 3 | AsiaSat 1;Fixing;203,51;Success;4;2
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Fri Apr 06| 1990 03:12 UTC;Cosmos-3M (11K65M) | Cosmos 2064 to 2071;Lost;279,25;Success;1;7
Northrop;NB-52B Carrier| Edwards AFB| California| USA;Thu Apr 05| 1990 19:10 UTC;Pegasus | Pegsat & NavySat;Lost;156,82;Success;3;2
IAI;Pad 1| Palmachim Airbase| Israel;Tue Apr 03| 1990;Shavit | Ofek-2;Fixing;202,97;Success;1;2
RVSN USSR;Site 43/3| Plesetsk Cosmodrome| Russia;Tue Mar 27| 1990 16:40 UTC;Molniya-M /Block 2BL | Cosmos 2063;Crash;255,97;Success;4;2
Boeing;SLC-17A| Cape Canaveral AFS| Florida| USA;Mon Mar 26| 1990 02:45 UTC;Delta II 6925 | USA-54 (GPS II-7);Lost;210,26;Success;4;10
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Mar 20| 1990 00:25 UTC;Cosmos-3M (11K65M) | Cosmos 2061;Lost;68,01;Success;3;10
RVSN USSR;Site 90/20| Baikonur Cosmodrome| Kazakhstan;Wed Mar 14| 1990 15:27 UTC;Tsyklon-2 | Cosmos 2060;Lost;249,71;Success;2;10
Martin Marietta;SLC-40| Cape Canaveral AFS| Florida| USA;Wed Mar 14| 1990 11:52 UTC;Commercial Titan III | Intelsat 603;Lost;363,95;Failure;3;5
NASA;LC-39A| Kennedy Space Center| Florida| USA;Wed Feb 28| 1990 07:50 UTC;Space Shuttle Atlantis | STS-36;Crash;353,13;Success;1;7
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Wed Feb 28| 1990 00:55 UTC;Tsyklon-3 | Okean 2;Fixing;329,34;Success;1;3
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Tue Feb 27| 1990 20:59 UTC;Cosmos-3M (11K65M) | Nadiezhda nâ€ Â­5;Landed;266,92;Success;1;8
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Thu Feb 22| 1990 23:17 UTC;Ariane 44L | Superbird-B| BS-2X;Fixing;36,34;Failure;1;7
Boeing;SLC-17B| Cape Canaveral AFS| Florida| USA;Wed Feb 14| 1990 16:15 UTC;Delta II 6920-8 | LACE / RME;Fixing;225,61;Success;1;7
MHI;LA-Y1| Tanegashima Space Center| Japan;Wed Feb 07| 1990 01:33 UTC;H-I (9 SO) | Orizuru| Fuji 1b & Momo-1b;Lost;84,8;Success;5;3
MHI;SLC-N| Tanegashima Space Center| Japan;Wed Feb 07| 1990 01:33 UTC;H-I (9 SO) | MOS-1B / Oscar 20 / DEBUT;Crash;63,73;Success;1;2
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Tue Feb 06| 1990;Cosmos-3M (11K65M) | Cosmos 2059;Fixing;295,72;Success;3;4
CASC;LC-3| Xichang Satellite Launch Center| China;Sun Feb 04| 1990 12:28 UTC;Long March 3 | DFH-2A-T4;Lost;297,69;Success;1;10
Boeing;SLC-17A| Cape Canaveral AFS| Florida| USA;Tue Jan 30| 1990 21:56 UTC;Delta II 6925 | USA-64 (GPS II-9);Fixing;88,87;Success;4;1
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Tue Jan 30| 1990 11:20 UTC;Tsyklon-3 | Cosmos 2058;Landed;330,59;Success;2;7
Boeing;SLC-17A| Cape Canaveral AFS| Florida| USA;Wed Jan 24| 1990 22:55 UTC;Delta II 6925 | USA-50 (GPS II-6);Landed;178,52;Success;3;7
ISAS;Mu Pad| Uchinoura Space Center| Japan;Wed Jan 24| 1990 11:46 UTC;Mu-III S2 | Hiten;Crash;200,94;Success;1;2
RVSN USSR;Site 43/4| Plesetsk Cosmodrome| Russia;Tue Jan 23| 1990 02:51 UTC;Molniya-M /Block ML | Molniya-3 nâ€ Â­141;Crash;121,49;Success;4;8
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Mon Jan 22| 1990 01:35 UTC;Ariane 40 | SPOT-2| Oscar 14-19;Crash;118,76;Success;1;2
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Thu Jan 18| 1990 12:52 UTC;Cosmos-3M (11K65M) | Cosmos 2056;Fixing;77,87;Success;1;7
NASA;LC-39A| Kennedy Space Center| Florida| USA;Tue Jan 09| 1990 12:35 UTC;Space Shuttle Columbia | STS-32;Crash;304,08;Success;1;4
Martin Marietta;SLC-40| Cape Canaveral AFS| Florida| USA;Mon Jan 01| 1990 00:07 UTC;Commercial Titan III | Skynet 4A & JCSAT-2;Fixing;315,49;Success;5;10
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Wed Dec 27| 1989;Tsyklon-3 | Cosmos 2053;Lost;231,49;Success;5;2
Boeing;SLC-17B| Cape Canaveral AFS| Florida| USA;Mon Dec 11| 1989 18:10 UTC;Delta II 6925 | NAVSTAR II-5;Fixing;102,1;Success;5;9
RVSN USSR;Site 43/3| Plesetsk Cosmodrome| Russia;Tue Nov 28| 1989 10:01 UTC;Molniya-M /Block ML | Molniya-3 nâ€ Â­140;Crash;371,31;Success;4;7
RVSN USSR;Site 90/20| Baikonur Cosmodrome| Kazakhstan;Fri Nov 24| 1989 23:22 UTC;Tsyklon-2 | Cosmos 2051;Fixing;167,2;Success;4;3
RVSN USSR;Site 16/2| Plesetsk Cosmodrome| Russia;Thu Nov 23| 1989 20:35 UTC;Molniya-M /Block 2BL | Cosmos 2050;Landed;341,26;Success;1;9
NASA;LC-39B| Kennedy Space Center| Florida| USA;Thu Nov 23| 1989 00:23 UTC;Space Shuttle Discovery | STS-33R;Crash;407,43;Success;3;6
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Fri Oct 27| 1989 23:05 UTC;Ariane 44L | Intelsat 6AF2;Crash;296,87;Success;5;6
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Tue Oct 24| 1989 21:35 UTC;Tsyklon-3 | Meteor-3 nâ€ Â­3;Crash;48,77;Success;3;9
NASA;LC-39B| Kennedy Space Center| Florida| USA;Wed Oct 18| 1989 16:53 UTC;Space Shuttle Atlantis | STS-34R;Landed;242,41;Success;3;6
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Thu Sep 28| 1989 00:04 UTC;Tsyklon-3 | Intercosmos 24 & Magion 2;Fixing;304,9;Success;1;1
RVSN USSR;Site 90/20| Baikonur Cosmodrome| Kazakhstan;Wed Sep 27| 1989 16:20 UTC;Tsyklon-2 | Cosmos 2046;Fixing;295,95;Success;3;6
RVSN USSR;Site 43/4| Plesetsk Cosmodrome| Russia;Wed Sep 27| 1989 14:38 UTC;Molniya-M /Block ML | Molniya-1 nâ€ Â­139;Fixing;48,23;Success;2;1
General Dynamics;SLC-36B| Cape Canaveral AFS| Florida| USA;Mon Sep 25| 1989 08:56 UTC;Atlas-G Centaur-D1AR | FLTSATCOM-8;Lost;383,71;Success;1;6
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Thu Sep 14| 1989 09:49 UTC;Tsyklon-3 | Cosmos 2038 to 2043;Fixing;121,56;Success;5;1
Martin Marietta;SLC-4W| Vandenberg AFB| California| USA;Wed Sep 06| 1989 01:48 UTC;Titan II(23)G | USA-45;Fixing;96,05;Success;5;5
MHI;LA-Y1| Tanegashima Space Center| Japan;Tue Sep 05| 1989 19:11 UTC;H-I UM-129A (6SO) | Himawari 4;Landed;198,92;Success;2;2
Martin Marietta;SLC-40| Cape Canaveral AFS| Florida| USA;Mon Sep 04| 1989 05:54 UTC;Titan 34D | DSCS-II-16 & DSCS-III-A2;Landed;254,15;Success;5;7
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Mon Aug 28| 1989 00:14 UTC;Tsyklon-3 | Cosmos 2037;Lost;49,53;Success;5;8
Boeing;SLC-17B| Cape Canaveral AFS| Florida| USA;Sun Aug 27| 1989 22:59 UTC;Delta II 6925 | BSB-R1;Fixing;222,79;Success;4;9
Boeing;SLC-17A| Cape Canaveral AFS| Florida| USA;Fri Aug 18| 1989 05:58 UTC;Delta II 6925 | NAVSTAR II-3;Crash;295,24;Success;1;8
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Tue Aug 08| 1989 23:25 UTC;Ariane 44LP | TVSAT-2| Hipparcos;Crash;75,51;Success;1;5
NASA;LC-39B| Kennedy Space Center| Florida| USA;Tue Aug 08| 1989 12:37 UTC;Space Shuttle Columbia | STS-28R;Landed;403,84;Success;1;9
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Jul 25| 1989 07:48 UTC;Cosmos-3M (11K65M) | Cosmos 2034;Lost;334,41;Success;3;5
RVSN USSR;Site 90/20| Baikonur Cosmodrome| Kazakhstan;Mon Jul 24| 1989 00:00 UTC;Tsyklon-2 | Cosmos 2033;Fixing;393,88;Success;4;4
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Wed Jul 12| 1989 00:14 UTC;Ariane 3 | Olympus-1;Fixing;101,66;Success;5;2
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Jul 04| 1989 15:21 UTC;Cosmos-3M (11K65M) | Nadiezhda nâ€ Â­4;Crash;220,41;Success;3;2
Martin Marietta;SLC-41| Cape Canaveral AFS| Florida| USA;Wed Jun 14| 1989 13:18 UTC;Titan IV(402)A | DSP;Crash;402,11;Success;5;5
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Wed Jun 14| 1989 12:30 UTC;Cosmos-3M (11K65M) | Cosmos 2027;Lost;125,59;Success;3;2
Boeing;SLC-17A| Cape Canaveral AFS| Florida| USA;Sat Jun 10| 1989 22:30 UTC;Delta II 6925 | NAVSTAR II-2;Crash;163,58;Success;4;6
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Fri Jun 09| 1989 10:10 UTC;Tsyklon-3 | Okean 2a;Fixing;184,35;Failure;2;5
RVSN USSR;Site 43/3| Plesetsk Cosmodrome| Russia;Thu Jun 08| 1989 17:09 UTC;Molniya-M /Block ML | Molniya-3 nâ€ Â­138;Crash;45,44;Success;4;2
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Wed Jun 07| 1989 05:12 UTC;Cosmos-3M (11K65M) | Cosmos 2026;Landed;421,64;Success;4;1
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Mon Jun 05| 1989 22:37 UTC;Ariane 44L | Superbird-A| DFS-1;Lost;303,85;Success;2;1
ISRO;SLV LP| Satish Dhawan Space Centre| India;Mon May 22| 1989 01:40 UTC;ASLV | SROSS C;Fixing;423,42;Partial Failure;1;6
Martin Marietta;SLC-40| Cape Canaveral AFS| Florida| USA;Wed May 10| 1989 19:47 UTC;Titan 34D | USA-37 (Vortex);Fixing;334,15;Success;3;5
NASA;LC-39B| Kennedy Space Center| Florida| USA;Thu May 04| 1989 18:46 UTC;Space Shuttle Atlantis | STS-30R;Crash;38,61;Success;1;10
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Tue Apr 04| 1989 18:36 UTC;Cosmos-3M (11K65M) | Cosmos 2016;Fixing;363,64;Success;5;8
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Sun Apr 02| 1989 02:28 UTC;Ariane 2 | TELE-X;Crash;124,97;Success;4;9
Douglas;SLC-17A| Cape Canaveral AFS| Florida| USA;Fri Mar 24| 1989 21:50 UTC;Delta 3920-8 | Delta Star (USA 36);Landed;56,97;Success;2;3
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Fri Mar 24| 1989 13:38 UTC;Cosmos-3M (11K65M) | Cosmos 2008 to 2015;Landed;156,11;Success;1;10
NASA;LC-39B| Kennedy Space Center| Florida| USA;Mon Mar 13| 1989 14:57 UTC;Space Shuttle Discovery | STS-29R;Fixing;162,48;Success;3;5
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Mon Mar 06| 1989 23:29 UTC;Ariane 44LP | JCSAT-1 & Meteosat 4;Crash;120,5;Success;2;1
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Tue Feb 28| 1989 04:04 UTC;Tsyklon-3 | Meteor-2 nâ€ Â­18;Fixing;155,93;Success;5;9
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Sun Feb 26| 1989 15:36 UTC;Cosmos-3M (11K65M) | Cosmos 1992;Lost;238,14;Success;3;7
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Wed Feb 22| 1989 03:28 UTC;Cosmos-3M (11K65M) | Cosmos 2004;Fixing;408,07;Success;1;7
ISAS;Mu Pad| Uchinoura Space Center| Japan;Tue Feb 21| 1989 23:30 UTC;Mu-III S2 | Akebono;Lost;283,9;Success;5;7
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Wed Feb 15| 1989 11:00 UTC;Molniya-M /Block ML | Molniya-1 nâ€ Â­137;Lost;196;Success;1;6
RVSN USSR;Site 132/2| Plesetsk Cosmodrome| Russia;Tue Feb 14| 1989;Cosmos-3M (11K65M) | Cosmos 2002;Landed;417,01;Success;5;7
Boeing;SLC-17A| Cape Canaveral AFS| Florida| USA;Tue Feb 14| 1989 18:30 UTC;Delta II 6925 | NAVSTAR II-1 (USA 35);Fixing;309,62;Success;1;3
RVSN USSR;Site 43/3| Plesetsk Cosmodrome| Russia;Tue Feb 14| 1989 04:21 UTC;Molniya-M /Block 2BL | Cosmos 2001;Lost;229,39;Success;2;10
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Fri Feb 10| 1989 15:13 UTC;Tsyklon-3 | Cosmos 1994 to 1999;Fixing;227,51;Success;2;9
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Fri Jan 27| 1989 01:21 UTC;Ariane 2 | Intelsat-5A 15;Crash;234,52;Success;5;9
RVSN USSR;Site 43/3| Plesetsk Cosmodrome| Russia;Wed Dec 28| 1988 05:27 UTC;Molniya-M /Block ML | Molniya-1 nâ€ Â­136;Landed;288,48;Success;4;1
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Fri Dec 23| 1988;Tsyklon-3 | Cosmos 1985;Lost;445,5;Success;4;2
RVSN USSR;Site 43/3| Plesetsk Cosmodrome| Russia;Thu Dec 22| 1988 14:15 UTC;Molniya-M /Block ML | Molniya-3 nâ€ Â­135;Fixing;358,63;Success;4;8
CASC;LC-3| Xichang Satellite Launch Center| China;Thu Dec 22| 1988 12:40 UTC;Long March 3 | DFH-2A-T3;Crash;234,61;Success;4;9
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Sun Dec 11| 1988 00:33 UTC;Ariane 44LP | Skynet 4B| Astra 1A;Landed;31,98;Success;2;1
NASA;LC-39B| Kennedy Space Center| Florida| USA;Fri Dec 02| 1988 14:30 UTC;Space Shuttle Atlantis | STS-27R;Fixing;370,28;Success;4;4
RVSN USSR;Site 45/1| Baikonur Cosmodrome| Kazakhstan;Wed Nov 23| 1988 14:50 UTC;Zenit-2 | Cosmos 1980;Lost;122,72;Success;4;1
RVSN USSR;Site 90/19| Baikonur Cosmodrome| Kazakhstan;Fri Nov 18| 1988 00:12 UTC;Tsyklon-2 | Cosmos 1979;Crash;259,03;Success;1;7
RVSN USSR;Site 110/37| Baikonur Cosmodrome| Kazakhstan;Tue Nov 15| 1988 03:00 UTC;Energiya/Buran | Buran;Landed;298,15;Success;4;5
Martin Marietta;SLC-4E| Vandenberg AFB| California| USA;Sun Nov 06| 1988 18:03 UTC;Titan 34D | USA-33 (KH-11);Lost;343,52;Success;2;10
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Fri Oct 28| 1988 02:17 UTC;Ariane 2 | TDF-1;Lost;100,69;Success;4;8
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Tue Oct 25| 1988 18:02 UTC;Molniya-M /Block 2BL | Cosmos 1977;Landed;199,61;Success;2;4
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Tue Oct 11| 1988 08:01 UTC;Tsyklon-3 | Cosmos 1975;Lost;246,02;Success;4;7
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Mon Oct 03| 1988 22:23 UTC;Molniya-M /Block 2BL | Cosmos 1974;Landed;81,31;Success;5;5
NASA;LC-39A| Kennedy Space Center| Florida| USA;Thu Sep 29| 1988 15:37 UTC;Space Shuttle Discovery | STS-26R;Landed;221,14;Success;1;5
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Thu Sep 29| 1988 09:07 UTC;Molniya-M /Block ML | Molniya-3 nâ€ Â­134;Fixing;166,09;Success;5;2
General Dynamics;SLC-3W| Vandenberg AFB| California| USA;Sat Sep 24| 1988 10:02 UTC;Atlas-E/F Star-37S-ISS | NOAA-H;Landed;154,11;Success;2;3
IAI;Pad 1| Palmachim Airbase| Israel;Mon Sep 19| 1988;Shavit | Ofek-1;Lost;289,27;Success;3;10
MHI;LA-Y1| Tanegashima Space Center| Japan;Fri Sep 16| 1988 09:59 UTC;H-I UM-129A (9SO) | Sakura 3B;Fixing;264,99;Success;4;2
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Thu Sep 08| 1988 23:00 UTC;Ariane 3 | GStar 5| SBS 5;Lost;356,68;Success;4;8
CASC;Taiyuan Satellite Launch Center| China;Tue Sep 06| 1988 20:30 UTC;Long March 4A | Fengyun 1A;Lost;175,05;Success;2;2
Martin Marietta;SLC-4W| Vandenberg AFB| California| USA;Mon Sep 05| 1988 09:25 UTC;Titan II(23)G | USA-32;Fixing;400,46;Success;3;6
Martin Marietta;SLC-40| Cape Canaveral AFS| Florida| USA;Fri Sep 02| 1988 12:05 UTC;Titan 34D | USA-31 (Vortex);Fixing;157,15;Partial Failure;4;4
RVSN USSR;Site 16/2| Plesetsk Cosmodrome| Russia;Tue Aug 30| 1988 14:14 UTC;Molniya-M /Block 2BL | Cosmos 1966;Lost;42,34;Success;3;1
CASC;Site 138 (LA-2B)| Jiuquan Satellite Launch Center| China;Fri Aug 05| 1988 07:29 UTC;Long March 2C | FSW-1 No.2;Landed;440,76;Success;3;2
ISRO;SLV LP| Satish Dhawan Space Centre| India;Sun Jul 31| 1988 09:18 UTC;ASLV | SROSS-B;Fixing;404,7;Failure;2;6
RVSN USSR;Site 132/1| Plesetsk Cosmodrome| Russia;Thu Jul 28| 1988 11:20 UTC;Cosmos-3M (11K65M) | Cosmos 1960;Landed;141,2;Success;3;8
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Tue Jul 26| 1988 05:01 UTC;Tsyklon-3 | Meteor-3 nâ€ Â­2;Lost;146,39;Success;1;9
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Thu Jul 21| 1988 23:12 UTC;Ariane 3 | Insat 1C| Eutelsat-1 F5;Crash;92,18;Success;1;3
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Mon Jul 18| 1988 22:28 UTC;Cosmos-3M (11K65M) | Cosmos 1959;Fixing;356,91;Success;3;1
RVSN USSR;Site 132/1| Plesetsk Cosmodrome| Russia;Thu Jul 14| 1988 11:40 UTC;Cosmos-3M (11K65M) | Cosmos 1958;Landed;351,55;Success;1;1
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Tue Jul 05| 1988 09:45 UTC;Tsyklon-3 | Okean 1;Landed;197,61;Success;2;8
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Wed Jun 22| 1988;Cosmos-3MRB (65MRB) | BOR-5 Shuttle;Crash;104,48;Success;2;7
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Jun 21| 1988 16:26 UTC;Cosmos-3M (11K65M) | Cosmos 1954;Lost;60,67;Success;4;3
ESA;ELA-2| Guiana Space Centre| French Guiana| France;Wed Jun 15| 1988 11:19 UTC;Ariane 44LP | Meteosat 3| Panamsat-1| Oscar 13;Fixing;367,7;Success;4;2
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Tue Jun 14| 1988 03:17 UTC;Tsyklon-3 | Cosmos 1953;Fixing;169,03;Success;5;4
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Wed Jun 01| 1988 07:40 UTC;Tsyklon-3 | Cosmos 1908;Fixing;227,1;Success;1;2
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Mon May 30| 1988 07:59 UTC;Tsyklon-3 | Cosmos 1950;Crash;255,12;Success;1;9
RVSN USSR;Site 90/19| Baikonur Cosmodrome| Kazakhstan;Sat May 28| 1988 02:49 UTC;Tsyklon-2 | Cosmos 1949;Fixing;52,73;Success;4;3
RVSN USSR;Site 43/4| Plesetsk Cosmodrome| Russia;Thu May 26| 1988 15:27 UTC;Molniya-M /Block ML | Molniya-3 nâ€ Â­132;Lost;377,22;Success;5;8
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Tue May 17| 1988 23:58 UTC;Ariane 2 | Intelsat 3AF13;Landed;168,98;Success;3;9
RVSN USSR;Site 45/1| Baikonur Cosmodrome| Kazakhstan;Sun May 15| 1988 09:20 UTC;Zenit-2 | Cosmos 1943;Fixing;267,35;Success;1;9
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Wed Apr 20| 1988 05:48 UTC;Vostok-2M | Cosmos 1939;Lost;328,68;Success;5;10
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Apr 05| 1988 14:31 UTC;Cosmos-3M (11K65M) | Cosmos 1937;Fixing;261,28;Success;4;3
ASI;SM Launch Tab| San Marco Launch Platform| Kenya;Fri Mar 25| 1988 19:50 UTC;Scout G1 | San Marco 5;Crash;233,25;Success;2;1
RVSN USSR;Site 132/1| Plesetsk Cosmodrome| Russia;Tue Mar 22| 1988 14:07 UTC;Cosmos-3M (11K65M) | Cosmos 1934;Fixing;82,4;Success;5;6
RVSN USSR;Site 43/4| Plesetsk Cosmodrome| Russia;Thu Mar 17| 1988 20:55 UTC;Molniya-M /Block ML | Molniya-1 nâ€ Â­131;Crash;286,94;Success;1;5
RVSN USSR;Site 31/6| Baikonur Cosmodrome| Kazakhstan;Thu Mar 17| 1988 06:43 UTC;Vostok-2M | IRS-1A;Lost;144,78;Success;2;6
RVSN USSR;Site 32/2| Plesetsk Cosmodrome| Russia;Tue Mar 15| 1988 18:49 UTC;Tsyklon-3 | Cosmos 1933;Landed;398,72;Success;5;8
RVSN USSR;Site 90/19| Baikonur Cosmodrome| Kazakhstan;Mon Mar 14| 1988 14:21 UTC;Tsyklon-2 | Cosmos 1932;Landed;310,17;Success;5;8
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Fri Mar 11| 1988 23:28 UTC;Ariane 3 | Spacenet 3R| Telecom 1C;Landed;194,3;Success;4;9
RVSN USSR;Site 1/5| Baikonur Cosmodrome| Kazakhstan;Fri Mar 11| 1988 06:38 UTC;Molniya-M /Block ML | Molniya-1 nâ€ Â­130;Landed;321,23;Success;2;9
RVSN USSR;Site 132/1| Plesetsk Cosmodrome| Russia;Fri Mar 11| 1988 00:18 UTC;Cosmos-3M (11K65M) | Cosmos 1924 to 1931;Fixing;34,87;Success;4;9
CASC;LC-3| Xichang Satellite Launch Center| China;Mon Mar 07| 1988 12:41 UTC;Long March 3 | DFH-2A-T2;Lost;319,26;Success;5;6
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Fri Feb 26| 1988 09:31 UTC;Molniya-M /Block 2BL | Cosmos 1922;Landed;243,87;Success;2;8
MHI;LA-Y1| Tanegashima Space Center| Japan;Fri Feb 19| 1988 10:05 UTC;H-I UM-129A (9SO) | Sakura 3A;Lost;77,68;Success;1;1
General Dynamics;SLC-3W| Vandenberg AFB| California| USA;Wed Feb 03| 1988 05:53 UTC;Atlas-E/F Star-37S-ISS | DMSP 5D-2/F9;Landed;61,84;Success;2;8
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Sat Jan 30| 1988 10:59 UTC;Tsyklon-3 | Meteor-2 nâ€ Â­17;Fixing;182,05;Success;5;3
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Fri Jan 15| 1988 03:49 UTC;Tsyklon-3 | Cosmos 1909 to 1914;Fixing;374,69;Success;3;3
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Wed Dec 23| 1987 20:22 UTC;Cosmos-3M (11K65M) | Cosmos 1904;Crash;156,9;Success;3;7
RVSN USSR;Site 41/1| Plesetsk Cosmodrome| Russia;Mon Dec 21| 1987 22:35 UTC;Molniya-M /Block 2BL | Cosmos 1903;Crash;290,36;Success;1;9
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Sun Dec 20| 1987;Cosmos-3MRB (65MRB) | BOR-4 Shuttle;Fixing;441,67;Success;5;1
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Tue Dec 15| 1987 13:30 UTC;Cosmos-3M (11K65M) | Cosmos 1902;Fixing;260;Success;3;6
RVSN USSR;Site 90/20| Baikonur Cosmodrome| Kazakhstan;Sat Dec 12| 1987 05:40 UTC;Tsyklon-2 | Cosmos 1900;Landed;123,47;Success;4;7
RVSN USSR;Site 132/1| Plesetsk Cosmodrome| Russia;Tue Dec 01| 1987 14:15 UTC;Cosmos-3M (11K65M) | Cosmos 1898;Landed;84,13;Success;1;7
Martin Marietta;SLC-40| Cape Canaveral AFS| Florida| USA;Sun Nov 29| 1987 03:27 UTC;Titan 34D | DSP-13;Fixing;93,59;Success;5;6
Arianespace;ELA-2| Guiana Space Centre| French Guiana| France;Sat Nov 21| 1987 02:19 UTC;Ariane 2 | TVSAT-1;Fixing;416,82;Success;4;4
Martin Marietta;SLC-4E| Vandenberg AFB| California| USA;Mon Oct 26| 1987 21:32 UTC;Titan 34D | USA-27 (KH-11);Lost;369,74;Success;2;1
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Tue Oct 20| 1987 09:08 UTC;Tsyklon-3 | Cosmos 1892;Fixing;347,68;Success;4;7
RVSN USSR;Site 133/3| Plesetsk Cosmodrome| Russia;Wed Oct 14| 1987 12:35 UTC;Cosmos-3M (11K65M) | Cosmos 1891;Fixing;287,99;Success;1;10
RVSN USSR;Site 90/19| Baikonur Cosmodrome| Kazakhstan;Sat Oct 10| 1987 21:48 UTC;Tsyklon-2 | Cosmos 1890;Crash;216,82;Success;2;10
Arianespace;ELA-1| Guiana Space Centre| French Guiana| France;Wed Sep 16| 1987 00:45 UTC;Ariane 3 | Aussat-A3| Eutelsat 1-F4;Crash;240,94;Success;4;2
CASC;Site 138 (LA-2B)| Jiuquan Satellite Launch Center| China;Wed Sep 09| 1987 07:15 UTC;Long March 2C | FSW-1 No.1;Lost;135,43;Success;1;6
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Mon Sep 07| 1987 23:50 UTC;Tsyklon-3 | Cosmos 1875 to 1880;Crash;327,09;Success;1;1
RVSN USSR;Site 45/1| Baikonur Cosmodrome| Kazakhstan;Fri Aug 28| 1987 08:20 UTC;Zenit-2 | Cosmos 1873;Landed;253,29;Success;1;9
RVSN USSR;Site 86/1| Kapustin Yar| Russia;Thu Aug 27| 1987;Cosmos-3MRB (65MRB) | BOR-5 Shuttle;Lost;88,01;Success;1;8
MHI;LA-Y1| Tanegashima Space Center| Japan;Thu Aug 27| 1987 09:20 UTC;H-I UM-129A (9SO) | Kiku 5;Fixing;61,62;Success;4;8
RVSN USSR;Site 32/1| Plesetsk Cosmodrome| Russia;Tue Aug 18| 1987 02:26 UTC;Tsyklon-3 | Meteor-2 nâ€ Â­16;Lost;300,13;Success;3;6
